,method,fct_mean,fct_std,location,forecast_date,target_end_date,target,FIPS,cases,q_0.025,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.975,wis
842978,lstm,397.84734588623047,270.3622819691886,36,2021-06-14,2021-07-10,4-step_ahead,36055,98.0,0.0,51.36414016440614,215.49075785838986,397.84734588623047,580.2039339140713,744.3305516080549,927.7476813239032,128.88087371225367
842979,lstm,122.32706902503969,292.7432614006002,36,2021-06-21,2021-07-10,3-step_ahead,36055,98.0,0.0,0.0,0.0,122.32706902503969,319.7793982787168,497.4926539756111,696.0933180870106,45.50285212341013
842980,lstm,198.8524487686157,269.2581233504512,36,2021-06-28,2021-07-10,2-step_ahead,36055,98.0,0.0,0.0,17.240604411704084,198.8524487686157,380.4642931255273,543.9206182839877,726.5886730803434,61.082550062334576
983737,AR_spatial,374.7491303631836,46.46326311607625,36,2021-06-07,2021-06-12,1-step_ahead,36055,222.0,283.6828080514659,315.20406277646543,343.41013563072653,374.7491303631836,406.0881250956407,434.2941979499018,465.8154526749013,109.94382818268794
983738,AR_spatial,639.4336908106146,70.28769279226557,36,2021-05-31,2021-06-12,2-step_ahead,36055,222.0,501.67234438135864,549.3563880741688,592.0253624573005,639.4336908106146,686.8420191639287,729.5109935470607,777.1950372398708,352.67960924672684
983739,AR_spatial,972.3082196714587,95.105963996017,36,2021-05-24,2021-06-12,3-step_ahead,36055,222.0,785.9039555243022,850.4250226197348,908.1602217736277,972.3082196714587,1036.4562175692895,1094.1914167231828,1158.712483818615,662.6897603771462
983740,AR_spatial,1283.006879178214,125.6498955362078,36,2021-05-17,2021-06-12,4-step_ahead,36055,222.0,1036.7376092660263,1121.980058843271,1198.2573125258334,1283.006879178214,1367.7564458305944,1444.0336995131565,1529.2761490904013,945.2491517465787
983741,AR,373.2369284399318,36.85114417588179,36,2021-06-07,2021-06-12,1-step_ahead,36055,222.0,301.0100130661105,326.0102869292207,348.3812094103015,373.2369284399318,398.09264746956205,420.46356995064286,445.463843813753,117.28700206035627
983742,AR,650.662741228583,111.28500926827522,36,2021-05-31,2021-06-12,2-step_ahead,36055,222.0,432.54813104355736,508.04526337917946,575.6021431266554,650.662741228583,725.7233393305106,793.2802190779864,868.7773514136086,326.1389809410798
983743,AR,974.7855407895545,96.79904096736557,36,2021-05-24,2021-06-12,3-step_ahead,36055,222.0,785.0629067555008,850.7325782946112,909.4955798282558,974.7855407895545,1040.0755017508532,1098.8385032844976,1164.5081748236082,663.6072971298532
983744,AR,1357.5904979475738,72.17000331428967,36,2021-05-17,2021-06-12,4-step_ahead,36055,222.0,1216.1398906874294,1265.100917214787,1308.9125704404682,1357.5904979475738,1406.2684254546793,1450.0800786803607,1499.041105207718,1069.1022964513106
983745,ARIMA,532.6759931754372,116.58789721094752,36,2021-05-17,2021-06-12,4-step_ahead,36055,222.0,304.1679136087222,383.26259098119436,454.0386515097387,532.6759931754372,611.3133348411358,682.0893953696799,761.1840727421521,203.26683083925926
983746,ARIMA,211.81998400431118,27.36424617436049,36,2021-06-07,2021-06-12,1-step_ahead,36055,222.0,158.18704703847666,176.7512914796117,193.3630804378627,211.81998400431118,230.2768875707597,246.8886765290107,265.45292097014567,6.861098609800083
983747,ARIMA,362.3570245115736,60.52930281641378,36,2021-05-24,2021-06-12,3-step_ahead,36055,222.0,243.7217709820837,284.7856017258754,321.53063017538767,362.3570245115736,403.1834188477594,439.9284472972719,480.9922780410635,84.59307415452591
983748,ARIMA,250.93900614532745,75.08128372243057,36,2021-05-31,2021-06-12,2-step_ahead,36055,222.0,103.78239413633014,154.71846944774825,200.2974498429841,250.93900614532745,301.58056244767084,347.15954284290666,398.0956181543248,18.969205475371748
983749,PatchSim_adpt,354.0,44.89795918367345,36,2021-06-07,2021-06-12,1-step_ahead,36055,222.0,266.00161702065066,296.46095011840566,323.71678672589024,354.0,384.28321327410964,411.5390498815944,441.99838297934923,90.63676846493937
983750,PatchSim_adpt,498.0,82.65306122448979,36,2021-05-31,2021-06-12,2-step_ahead,36055,222.0,336.00297678801604,392.07583999070135,442.25135738175237,498.0,553.7486426182476,603.9241600092986,659.997023211984,199.85405103772925
983751,PatchSim_adpt,716.0,147.9591836734694,36,2021-05-24,2021-06-12,3-step_ahead,36055,222.0,426.0053288180532,526.3826765265642,616.2030471648652,716.0,815.7969528351346,905.6173234734358,1005.9946711819467,357.68935062309555
983752,PatchSim_adpt,612.0,166.4668367346939,36,2021-05-17,2021-06-12,4-step_ahead,36055,222.0,285.7309953796907,398.66416477139563,499.71982487488435,612.0,724.2801751251156,825.3358352286043,938.2690046203093,236.63876853293283
983753,ENKF,1420.0647922823264,7.1582205657218125,36,2021-05-17,2021-06-12,4-step_ahead,36055,222.0,1406.0349377801174,1410.891163509812,1415.2366458811043,1420.0647922823264,1424.892938683549,1429.2384210548407,1434.0946467845351,1191.470124283549
983754,ENKF,1225.0049513972479,5.09180322357028,36,2021-05-24,2021-06-12,3-step_ahead,36055,222.0,1215.0252004626852,1218.4795430046365,1221.5705823129342,1225.0049513972479,1228.4393204815615,1231.5303597898594,1234.9847023318105,998.3140157846536
983755,ENKF,937.758538264141,3.572736699111738,36,2021-05-31,2021-06-12,2-step_ahead,36055,222.0,930.7561030076372,933.1798919541156,935.3487639804407,937.758538264141,940.1683125478412,942.3371845741664,944.7609735206444,712.4670760688414
983756,ENKF,765.0465256023599,1.8342280935304265,36,2021-06-07,2021-06-12,1-step_ahead,36055,222.0,761.4515045996087,762.6958677175301,763.809357553752,765.0465256023599,766.2836936509677,767.3971834871897,768.6415466051111,541.3567026638509
983757,lstm,1471.3424060058594,405.5812175827185,36,2021-05-17,2021-06-12,4-step_ahead,36055,222.0,676.4178267378278,951.5691616572412,1197.7820318742688,1471.3424060058594,1744.90278013745,1991.1156503544776,2266.266985273891,875.6917966203395
983758,lstm,1593.132325439453,401.2901962170189,36,2021-05-24,2021-06-12,3-step_ahead,36055,222.0,806.6179935050847,1078.8582462398326,1322.4662012368997,1593.132325439453,1863.7984496420067,2107.4064046390736,2379.646657373821,1001.4349137827036
983759,lstm,1082.3844189453123,178.5181751132838,36,2021-05-31,2021-06-12,2-step_ahead,36055,222.0,732.4952251374614,853.6041721507182,961.9757396076932,1082.3844189453123,1202.7930982829316,1311.1646657399062,1432.2736127531632,695.9206271676143
983760,lstm,1281.8267639160156,107.51340265584196,36,2021-06-07,2021-06-12,1-step_ahead,36055,222.0,1071.1043668552124,1144.0427944253945,1209.310075815946,1281.8267639160156,1354.3434520160852,1419.6107334066367,1492.549160976819,960.7776791016456
1059908,AR_spatial,640.4932376225071,71.68903142224447,36,2021-05-31,2021-06-05,1-step_ahead,36055,369.0,499.9853179483477,548.6200471709536,592.1397207267182,640.4932376225071,688.8467545182957,732.3664280740605,781.0011572966665,205.44814205119602
1059909,AR_spatial,972.6171764794533,94.54816730111179,36,2021-05-24,2021-06-05,2-step_ahead,36055,369.0,787.3061737650065,851.4488246553407,908.8454067350293,972.6171764794533,1036.3889462238776,1093.7855283035656,1157.9281791939,516.5125996479601
1059910,AR_spatial,1282.9273748430226,134.88098543875188,36,2021-05-17,2021-06-05,3-step_ahead,36055,369.0,1018.5655011837973,1110.0704367917917,1191.9515326682374,1282.9273748430226,1373.9032170178075,1455.7843128942536,1547.2892485022476,789.6653029845537
1059911,AR_spatial,1417.4630711045138,124.99133508510783,36,2021-05-10,2021-06-05,4-step_ahead,36055,369.0,1172.4845559581247,1257.280229946684,1333.1576967262847,1417.4630711045138,1501.768445482743,1577.6459122623435,1662.4415862509036,933.312056960386
1059912,AR,652.0239160010583,114.89950303750707,36,2021-05-31,2021-06-05,1-step_ahead,36055,369.0,426.8250282059939,504.7742780030445,574.5253788996363,652.0239160010583,729.5224531024803,799.2735539990721,877.2228037961228,177.17022389979167
1059913,AR,972.9310848289352,89.34697905419,36,2021-05-24,2021-06-05,2-step_ahead,36055,369.0,797.8142237552682,858.4283239453572,912.6674632459,972.9310848289352,1033.1947064119704,1087.433845712513,1148.0479459026026,521.6182169665457
1059914,AR,1363.2595525242145,74.37028632379695,36,2021-05-17,2021-06-05,3-step_ahead,36055,369.0,1217.4964698096408,1267.9501956559525,1313.0975566796656,1363.2595525242145,1413.4215483687635,1458.5689093924766,1509.0226352387886,925.7442919540064
1059915,AR,1275.4401302651595,91.28210123990814,36,2021-05-10,2021-06-05,4-step_ahead,36055,369.0,1096.5304994018006,1158.4574105149545,1213.8712886024805,1275.4401302651595,1337.0089719278385,1392.4228500153645,1454.3497611285184,822.3444885646753
1059916,ARIMA,704.1032250165675,127.74598945754973,36,2021-05-17,2021-06-05,3-step_ahead,36055,369.0,453.72568651033663,540.3901522352006,617.9398644987937,704.1032250165675,790.2665855343414,867.8162977979342,954.4807635227983,217.41442499802469
1059917,ARIMA,1265.280171024549,563.9465853748011,36,2021-05-10,2021-06-05,4-step_ahead,36055,369.0,159.96517448559598,542.553541653941,884.9039795311661,1265.280171024549,1645.6563625179322,1988.006800395157,2370.595167563502,436.4562223271836
1059918,ARIMA,529.6236836343177,69.08024805093743,36,2021-05-24,2021-06-05,2-step_ahead,36055,369.0,394.2288854113871,441.0937835964296,483.0297643829575,529.6236836343177,576.2176028856777,618.1535836722059,665.0184818572483,96.98198707209637
1059919,ARIMA,405.5957023522223,53.16333765860035,36,2021-05-31,2021-06-05,1-step_ahead,36055,369.0,301.3974752434236,337.4641437462668,369.73757601528297,405.5957023522223,441.4538286891616,473.7272609581778,509.793929461021,15.943060981855655
1059920,PatchSim_adpt,640.0,66.3265306122449,36,2021-05-31,2021-06-05,1-step_ahead,36055,369.0,510.0023887805066,554.9991308567356,595.2634349359741,640.0,684.7365650640259,725.0008691432644,769.9976112194934,209.89522614138767
1059921,PatchSim_adpt,868.0,128.0612244897959,36,2021-05-24,2021-06-05,2-step_ahead,36055,369.0,617.0046121839013,703.8829372695435,781.6240166840731,868.0,954.3759833159269,1032.1170627304564,1118.9953878160986,381.0207827806793
1059922,PatchSim_adpt,760.0,155.89285714285725,36,2021-05-17,2021-06-05,3-step_ahead,36055,369.0,454.45561455295206,560.2152648713504,654.8518657283607,760.0,865.1481342716393,959.7847351286496,1065.544385447048,247.38027959616147
1059923,PatchSim_adpt,570.0,181.63265306122452,36,2021-05-10,2021-06-05,4-step_ahead,36055,369.0,214.00654158354118,337.2283891153685,447.4906372092832,570.0,692.5093627907169,802.7716108846315,925.9934584164588,87.02837534354025
1059924,ENKF,1441.5256536397644,7.0578417340973845,36,2021-05-10,2021-06-05,4-step_ahead,36055,369.0,1427.6925380323498,1432.480665516066,1436.7652117316095,1441.5256536397644,1446.2860955479193,1450.5706417634628,1455.358769247179,1066.0234618454558
1059925,ENKF,1420.243925406656,5.387666366077704,36,2021-05-17,2021-06-05,3-step_ahead,36055,369.0,1409.6842933684259,1413.339353140577,1416.6099996652606,1420.243925406656,1423.8778511480514,1427.148497672735,1430.8035574448859,1046.2804193724048
1059926,ENKF,1224.9512298492627,3.3854974176991828,36,2021-05-24,2021-06-05,2-step_ahead,36055,369.0,1218.315776840819,1220.6125403334634,1222.6677465417094,1224.9512298492627,1227.234713156816,1229.2899193650626,1231.5866828577064,852.8322659565663
1059927,ENKF,1071.0020729499086,2.181730884184504,36,2021-05-31,2021-06-05,1-step_ahead,36055,369.0,1066.725958992948,1068.2060723196848,1069.53051783084,1071.0020729499086,1072.4736280689772,1073.7980735801325,1075.278186906869,699.9921054291012
1059928,lstm,1687.0665441894532,351.4530027332545,36,2021-05-10,2021-06-05,4-step_ahead,36055,369.0,998.2313165738173,1236.6613983213,1450.0150961702375,1687.0665441894532,1924.1179922086687,2137.4716900576063,2375.901771805089,994.2827422068863
1059929,lstm,1377.13857421875,301.13162251252066,36,2021-05-17,2021-06-05,3-step_ahead,36055,369.0,786.9314394880985,991.2228719528433,1174.0283813741391,1377.13857421875,1580.248767063361,1763.0542764846564,1967.3457089494013,730.7144495818501
1059930,lstm,1408.0558666992188,290.3585629228781,36,2021-05-24,2021-06-05,2-step_ahead,36055,369.0,838.9635407675706,1035.9463958161239,1212.2119921260735,1408.0558666992188,1603.8997412723638,1780.1653375823134,1977.148192630867,771.556659948329
1059931,lstm,1246.7500512695312,132.51676089940062,36,2021-05-31,2021-06-05,1-step_ahead,36055,369.0,987.0219725588004,1076.9229888780048,1157.3688543137007,1246.7500512695312,1336.1312482253618,1416.5771136610574,1506.478129980262,755.6660732220082
1135338,AR_spatial,978.8011902491057,100.15636637994444,36,2021-05-24,2021-05-29,1-step_ahead,36055,638.0,782.4983193220163,850.4456421156293,911.2467477089498,978.8011902491057,1046.3556327892618,1107.156738382582,1175.104061176195,248.52993677550742
1135339,AR_spatial,1287.2230399905075,124.80915193444578,36,2021-05-17,2021-05-29,2-step_ahead,36055,638.0,1042.6015972580062,1127.2736759346244,1203.0405462800584,1287.2230399905075,1371.4055337009565,1447.1724040463903,1531.8444827230087,534.2398660774196
1135340,AR_spatial,1420.2754285140525,182.1460516008439,36,2021-05-10,2021-05-29,3-step_ahead,36055,638.0,1063.2757274502244,1186.8458709272236,1297.4197836705964,1420.2754285140525,1543.1310733575085,1653.7049861008813,1777.2751295778808,614.4693757992446
1135341,AR_spatial,1544.6567591359164,200.66799349451716,36,2021-05-03,2021-05-29,4-step_ahead,36055,638.0,1151.3547190367447,1287.4903779183244,1409.3082543314506,1544.6567591359164,1680.0052639403823,1801.8231403535085,1937.9587992350878,721.7869604300536
1135342,AR,973.0120265593423,95.73655193481943,36,2021-05-24,2021-05-29,1-step_ahead,36055,638.0,785.3718327630478,850.3206985474326,908.4387035601917,973.0120265593423,1037.5853495584931,1095.703354571252,1160.6522203556372,246.81262426917579
1135343,AR,1363.0675391530847,70.82570658414255,36,2021-05-17,2021-05-29,2-step_ahead,36055,638.0,1224.251705068564,1272.3007439993746,1315.296326011685,1363.0675391530847,1410.838752294484,1453.834334306795,1501.8833732376056,659.8178005605239
